技术分,估值分位,估值分,未来收益
52.0,10.905349794238683,91.82098765432099,-5.48628428927681
53.8,23.12614259597806,82.34277879341865,-0.4761904761904745
41.7,34.624896949711456,72.56883759274527,5.781584582441135
58.1,29.508196721311474,76.91803278688525,-7.536231884057976
59.0,36.51226158038147,70.96457765667576,9.259259259259256
52.1,71.19341563786008,39.925925925925924,-10.242587601078167
60.6,55.08196721311476,54.42622950819672,-0.5714285714285672
69.7,92.46575342465754,19.534246575342465,-8.108108108108103
57.5,84.05627198124267,27.943728018757326,-22.082018927444793
73.6,95.06172839506173,16.938271604938265,-1.3574660633484115
44.6,99.54296160877514,12.457038391224856,-22.666666666666668
43.4,99.91755976916735,12.082440230832646,3.7593984962405846
52.8,31.967213114754102,74.827868852459,70.70771815388646
51.3,93.18801089918256,18.811989100817442,-2.1255060728744946
37.5,97.11934156378601,14.880658436213992,8.127809500668203
68.6,76.22950819672131,35.39344262295082,32.21192914025679
71.8,47.397260273972606,61.342465753424655,-10.820945035859753
71.4,36.694021101992966,70.81008206330598,-23.763631752472747
56.3,25.617283950617285,80.2253086419753,-19.559422587493515
43.3,42.413162705667276,65.82815356489945,-6.9357366771159885
59.1,40.3957131079967,67.64385820280297,9.816157078184462
68.2,53.68852459016394,55.68032786885246,77.15736944307794
57.5,88.28337874659401,23.71662125340599,-17.796610169491533
69.8,16.872427983539097,87.34567901234567,-1.6129032258064502
66.7,4.426229508196721,96.68032786885246,0.9345794392523477
69.1,23.28767123287671,82.20547945205479,1.823708206686936
69.0,7.033997655334115,94.72450175849941,-18.272425249169434
66.3,7.4074074074074066,94.44444444444444,-27.835051546391753
47.9,39.853747714808044,68.12431444241317,0.917431192660545
57.3,83.84171475680132,28.158285243198677,40.000000000000014
45.1,74.18032786885246,37.23770491803279,24.104234527687307
61.0,55.04087193460491,54.463215258855584,0.5494505494505475
60.4,96.70781893004116,15.292181069958843,26.764705882352935
54.4,92.78688524590164,19.213114754098356,4.8034934497816595
72.2,0.547945205479452,99.58904109589041,4.245283018867907
61.9,13.247362250879249,90.06447831184056,130.63063063063063
72.6,18.106995884773664,86.41975308641975,-20.72617246596067
43.7,28.336380255941503,77.91407678244973,-20.47026279391425
48.7,28.52431986809563,77.75432811211871,-2.877697841726623
63.2,68.85245901639344,42.032786885245905,45.80152671755724
71.3,45.23160762942779,63.29155313351499,-26.95035460992907
59.4,70.90163934426229,40.18852459016394,24.020152770743962
72.3,65.12261580381471,45.38964577656676,7.8616352201257955
58.9,25.102880658436217,80.66255144032921,3.9589408401952797
66.0,3.7704918032786887,97.17213114754098,0.38461538461538325
70.7,6.712328767123288,94.96575342465754,0.3546344284947267
59.6,4.4548651817116065,96.6588511137163,1.6949152542372836
54.1,38.168724279835395,69.55658436213992,-13.46602756388069
56.1,37.202925045703836,70.37751371115174,-12.781954887218049
55.2,12.036273701566365,90.97279472382523,4.4157496888888925
73.0,6.967213114754098,94.77459016393442,-4.357819652327466
58.3,22.615803814713896,82.77656675749319,4.243281471004234
63.6,5.349794238683128,95.98765432098766,4.9844111407160385
55.2,16.885245901639344,87.3360655737705,6.442166910688152
61.5,43.83561643835616,64.54794520547945,6.822394783218133
63.0,39.507620164126614,68.41852286049237,6.7371202113606365
37.5,99.48559670781893,12.514403292181072,-19.35717001802162
45.3,99.81718464351006,12.18281535648994,-5.886792452830192
73.7,81.53338829348722,30.46661170651278,10.917156268855166
71.5,20.081967213114755,84.93032786885246,-12.838606874573188
45.5,47.41144414168937,61.32970027247956,-15.027208036835493
54.4,7.818930041152264,94.1358024691358,50.49299429164507
68.3,27.049180327868854,79.00819672131148,-12.562713224964895
72.4,1.5068493150684932,98.86986301369863,-16.508488570558523
66.7,1.406799531066823,98.94490035169989,-21.511664089103423
71.0,0.411522633744856,99.69135802469135,4.404021062709429
